ts,symbol,combo,event,beta_60
2023-09-12,VYM,C,beta_gate_fail,1.0
2023-09-13,VYM,C,beta_gate_fail,1.0
2023-09-14,VYM,C,beta_gate_fail,1.0
2023-09-15,VYM,C,beta_gate_fail,1.0
2023-09-18,VYM,C,beta_gate_fail,1.0
2023-09-19,VYM,C,beta_gate_fail,1.0
2023-09-20,VYM,C,beta_gate_fail,1.0
2023-09-21,VYM,C,beta_gate_fail,1.0
2023-09-22,VYM,C,beta_gate_fail,1.0
2023-09-25,VYM,C,beta_gate_fail,1.0
2023-09-26,VYM,C,beta_gate_fail,1.0
2023-09-27,VYM,C,beta_gate_fail,1.0
2023-09-28,VYM,C,beta_gate_fail,1.0
2023-09-29,VYM,C,beta_gate_fail,1.0
2023-10-02,VYM,C,beta_gate_fail,1.0
2023-10-03,VYM,C,beta_gate_fail,1.0
2023-10-04,VYM,C,beta_gate_fail,1.0
2023-10-05,VYM,C,beta_gate_fail,1.0
2023-10-06,VYM,C,beta_gate_fail,1.0
2023-10-09,VYM,C,beta_gate_fail,1.0
2023-10-10,VYM,C,beta_gate_fail,1.0
2023-10-11,VYM,C,beta_gate_fail,1.0
2023-10-12,VYM,C,beta_gate_fail,1.0
2023-10-13,VYM,C,beta_gate_fail,1.0
2023-10-16,VYM,C,beta_gate_fail,1.0
2023-10-17,VYM,C,beta_gate_fail,1.0
2023-10-18,VYM,C,beta_gate_fail,1.0
2023-10-19,VYM,C,beta_gate_fail,1.0
2023-10-20,VYM,C,beta_gate_fail,1.0
2023-10-23,VYM,C,beta_gate_fail,1.0
2023-10-24,VYM,C,beta_gate_fail,1.0
2023-10-25,VYM,C,beta_gate_fail,1.0
2023-10-26,VYM,C,beta_gate_fail,1.0
2023-10-27,VYM,C,beta_gate_fail,1.0
2023-10-30,VYM,C,beta_gate_fail,1.0
2023-10-31,VYM,C,beta_gate_fail,1.0
2023-11-01,VYM,C,beta_gate_fail,1.0
2023-11-02,VYM,C,beta_gate_fail,1.0
2023-11-03,VYM,C,beta_gate_fail,1.0
2023-11-06,VYM,C,beta_gate_fail,1.0
2023-11-07,VYM,C,beta_gate_fail,1.0
2023-11-08,VYM,C,beta_gate_fail,1.0
2023-11-09,VYM,C,beta_gate_fail,1.0
2023-11-10,VYM,C,beta_gate_fail,1.0
2023-11-13,VYM,C,beta_gate_fail,1.0
2023-11-14,VYM,C,beta_gate_fail,1.0
2023-11-15,VYM,C,beta_gate_fail,1.0
2023-11-16,VYM,C,beta_gate_fail,1.0
2023-11-17,VYM,C,beta_gate_fail,1.0
2023-11-20,VYM,C,beta_gate_fail,1.0
2023-11-21,VYM,C,beta_gate_fail,1.0
2023-11-22,VYM,C,beta_gate_fail,1.0
2023-11-24,VYM,C,beta_gate_fail,1.0
2023-11-27,VYM,C,beta_gate_fail,1.0
2023-11-28,VYM,C,beta_gate_fail,1.0
2023-11-29,VYM,C,beta_gate_fail,1.0
2023-11-30,VYM,C,beta_gate_fail,1.0
2023-12-01,VYM,C,beta_gate_fail,1.0
2023-12-04,VYM,C,beta_gate_fail,1.0
2023-12-05,VYM,C,beta_gate_fail,1.0
2023-12-06,VYM,C,beta_gate_fail,1.0
2023-12-07,VYM,C,beta_gate_fail,1.0
2023-12-08,VYM,C,beta_gate_fail,1.0
2023-12-11,VYM,C,beta_gate_fail,1.0
2023-12-12,VYM,C,beta_gate_fail,1.0
2023-12-13,VYM,C,beta_gate_fail,1.0
2023-12-14,VYM,C,beta_gate_fail,1.0
2023-12-15,VYM,C,beta_gate_fail,1.0
2023-12-18,VYM,C,beta_gate_fail,1.0
2023-12-19,VYM,C,beta_gate_fail,1.0
2023-12-20,VYM,C,beta_gate_fail,1.0
2023-12-21,VYM,C,beta_gate_fail,1.0
2023-12-22,VYM,C,beta_gate_fail,1.0
2023-12-26,VYM,C,beta_gate_fail,1.0
2023-12-27,VYM,C,beta_gate_fail,1.0
2023-12-28,VYM,C,beta_gate_fail,1.0
2023-12-29,VYM,C,beta_gate_fail,1.0
2024-01-02,VYM,C,beta_gate_fail,1.0
2024-01-03,VYM,C,beta_gate_fail,1.0
2024-01-04,VYM,C,beta_gate_fail,1.0
2024-01-05,VYM,C,beta_gate_fail,1.0
2024-01-08,VYM,C,beta_gate_fail,1.0
2024-01-09,VYM,C,beta_gate_fail,1.0
2024-01-10,VYM,C,beta_gate_fail,1.0
2024-01-11,VYM,C,beta_gate_fail,1.0
2024-01-12,VYM,C,beta_gate_fail,1.0
2024-01-16,VYM,C,beta_gate_fail,1.0
2024-01-17,VYM,C,beta_gate_fail,1.0
2024-01-18,VYM,C,beta_gate_fail,1.0
2024-01-19,VYM,C,beta_gate_fail,1.0
2024-01-22,VYM,C,beta_gate_fail,1.0
2024-01-23,VYM,C,beta_gate_fail,1.0
2024-01-24,VYM,C,beta_gate_fail,1.0
2024-01-25,VYM,C,beta_gate_fail,1.0
2024-01-26,VYM,C,beta_gate_fail,1.0
2024-01-29,VYM,C,beta_gate_fail,1.0
2024-01-30,VYM,C,beta_gate_fail,1.0
2024-01-31,VYM,C,beta_gate_fail,1.0
2024-02-01,VYM,C,beta_gate_fail,1.0
2024-02-02,VYM,C,beta_gate_fail,1.0
2024-02-05,VYM,C,beta_gate_fail,1.0
2024-02-06,VYM,C,beta_gate_fail,1.0
2024-02-07,VYM,C,beta_gate_fail,1.0
2024-02-08,VYM,C,beta_gate_fail,1.0
2024-02-09,VYM,C,beta_gate_fail,1.0
2024-02-12,VYM,C,beta_gate_fail,1.0
2024-02-13,VYM,C,beta_gate_fail,1.0
2024-02-14,VYM,C,beta_gate_fail,1.0
2024-02-15,VYM,C,beta_gate_fail,1.0
2024-02-16,VYM,C,beta_gate_fail,1.0
2024-02-20,VYM,C,beta_gate_fail,1.0
2024-02-21,VYM,C,beta_gate_fail,1.0
2024-02-22,VYM,C,beta_gate_fail,1.0
2024-02-23,VYM,C,beta_gate_fail,1.0
2024-02-26,VYM,C,beta_gate_fail,1.0
2024-02-27,VYM,C,beta_gate_fail,1.0
2024-02-28,VYM,C,beta_gate_fail,1.0
2024-02-29,VYM,C,beta_gate_fail,1.0
2024-03-01,VYM,C,beta_gate_fail,1.0
2024-03-04,VYM,C,beta_gate_fail,1.0
2024-03-05,VYM,C,beta_gate_fail,1.0
2024-03-06,VYM,C,beta_gate_fail,1.0
2024-03-07,VYM,C,beta_gate_fail,1.0
2024-03-08,VYM,C,beta_gate_fail,1.0
2024-03-11,VYM,C,beta_gate_fail,1.0
2024-03-12,VYM,C,beta_gate_fail,1.0
2024-03-13,VYM,C,beta_gate_fail,1.0
2024-03-14,VYM,C,beta_gate_fail,1.0
2024-03-15,VYM,C,beta_gate_fail,1.0
2024-03-18,VYM,C,beta_gate_fail,1.0
2024-03-19,VYM,C,beta_gate_fail,1.0
2024-03-20,VYM,C,beta_gate_fail,1.0
2024-03-21,VYM,C,beta_gate_fail,1.0
2024-03-22,VYM,C,beta_gate_fail,1.0
2024-03-25,VYM,C,beta_gate_fail,1.0
2024-03-26,VYM,C,beta_gate_fail,1.0
2024-03-27,VYM,C,beta_gate_fail,1.0
2024-03-28,VYM,C,beta_gate_fail,1.0
2024-04-01,VYM,C,beta_gate_fail,1.0
2024-04-02,VYM,C,beta_gate_fail,1.0
2024-04-03,VYM,C,beta_gate_fail,1.0
2024-04-04,VYM,C,beta_gate_fail,1.0
2024-04-05,VYM,C,beta_gate_fail,1.0
2024-04-08,VYM,C,beta_gate_fail,1.0
2024-04-09,VYM,C,beta_gate_fail,1.0
2024-04-10,VYM,C,beta_gate_fail,1.0
2024-04-11,VYM,C,beta_gate_fail,1.0
2024-04-12,VYM,C,beta_gate_fail,1.0
2024-04-15,VYM,C,beta_gate_fail,1.0
2024-04-16,VYM,C,beta_gate_fail,1.0
2024-04-17,VYM,C,beta_gate_fail,1.0
2024-04-18,VYM,C,beta_gate_fail,1.0
2024-04-19,VYM,C,beta_gate_fail,1.0
2024-04-22,VYM,C,beta_gate_fail,1.0
2024-04-23,VYM,C,beta_gate_fail,1.0
2024-04-24,VYM,C,beta_gate_fail,1.0
2024-04-25,VYM,C,beta_gate_fail,1.0
2024-04-26,VYM,C,beta_gate_fail,1.0
2024-04-29,VYM,C,beta_gate_fail,1.0
2024-04-30,VYM,C,beta_gate_fail,1.0
2024-05-01,VYM,C,beta_gate_fail,1.0
2024-05-02,VYM,C,beta_gate_fail,1.0
2024-05-03,VYM,C,beta_gate_fail,1.0
2024-05-06,VYM,C,beta_gate_fail,1.0
2024-05-07,VYM,C,beta_gate_fail,1.0
2024-05-08,VYM,C,beta_gate_fail,1.0
2024-05-09,VYM,C,beta_gate_fail,1.0
2024-05-10,VYM,C,beta_gate_fail,1.0
2024-05-13,VYM,C,beta_gate_fail,1.0
2024-05-14,VYM,C,beta_gate_fail,1.0
2024-05-15,VYM,C,beta_gate_fail,1.0
2024-05-16,VYM,C,beta_gate_fail,1.0
2024-05-17,VYM,C,beta_gate_fail,1.0
2024-05-20,VYM,C,beta_gate_fail,1.0
2024-05-21,VYM,C,beta_gate_fail,1.0
2024-05-22,VYM,C,beta_gate_fail,1.0
2024-05-23,VYM,C,beta_gate_fail,1.0
2024-05-24,VYM,C,beta_gate_fail,1.0
2024-05-28,VYM,C,beta_gate_fail,1.0
2024-05-29,VYM,C,beta_gate_fail,1.0
2024-05-30,VYM,C,beta_gate_fail,1.0
2024-05-31,VYM,C,beta_gate_fail,1.0
2024-06-03,VYM,C,beta_gate_fail,1.0
2024-06-04,VYM,C,beta_gate_fail,1.0
2024-06-05,VYM,C,beta_gate_fail,1.0
2024-06-06,VYM,C,beta_gate_fail,1.0
2024-06-07,VYM,C,beta_gate_fail,1.0
2024-06-10,VYM,C,beta_gate_fail,1.0
2024-06-11,VYM,C,beta_gate_fail,1.0
2024-06-12,VYM,C,beta_gate_fail,1.0
2024-06-13,VYM,C,beta_gate_fail,1.0
2024-06-14,VYM,C,beta_gate_fail,1.0
2024-06-17,VYM,C,beta_gate_fail,1.0
2024-06-18,VYM,C,beta_gate_fail,1.0
2024-06-20,VYM,C,beta_gate_fail,1.0
2024-06-21,VYM,C,beta_gate_fail,1.0
2024-06-24,VYM,C,beta_gate_fail,1.0
2024-06-25,VYM,C,beta_gate_fail,1.0
2024-06-26,VYM,C,beta_gate_fail,1.0
2024-06-27,VYM,C,beta_gate_fail,1.0
2024-06-28,VYM,C,beta_gate_fail,1.0
2024-07-01,VYM,C,beta_gate_fail,1.0
2024-07-02,VYM,C,beta_gate_fail,1.0
2024-07-03,VYM,C,beta_gate_fail,1.0
2024-07-05,VYM,C,beta_gate_fail,1.0
2024-07-08,VYM,C,beta_gate_fail,1.0
2024-07-09,VYM,C,beta_gate_fail,1.0
2024-07-10,VYM,C,beta_gate_fail,1.0
2024-07-11,VYM,C,beta_gate_fail,1.0
2024-07-12,VYM,C,beta_gate_fail,1.0
2024-07-15,VYM,C,beta_gate_fail,1.0
2024-07-16,VYM,C,beta_gate_fail,1.0
2024-07-17,VYM,C,beta_gate_fail,1.0
2024-07-18,VYM,C,beta_gate_fail,1.0
2024-07-19,VYM,C,beta_gate_fail,1.0
2024-07-22,VYM,C,beta_gate_fail,1.0
2024-07-23,VYM,C,beta_gate_fail,1.0
2024-07-24,VYM,C,beta_gate_fail,1.0
2024-07-25,VYM,C,beta_gate_fail,1.0
2024-07-26,VYM,C,beta_gate_fail,1.0
2024-07-29,VYM,C,beta_gate_fail,1.0
2024-07-30,VYM,C,beta_gate_fail,1.0
2024-07-31,VYM,C,beta_gate_fail,1.0
2024-08-01,VYM,C,beta_gate_fail,1.0
2024-08-02,VYM,C,beta_gate_fail,1.0
2024-08-05,VYM,C,beta_gate_fail,1.0
2024-08-06,VYM,C,beta_gate_fail,1.0
2024-08-07,VYM,C,beta_gate_fail,1.0
2024-08-08,VYM,C,beta_gate_fail,1.0
2024-08-09,VYM,C,beta_gate_fail,1.0
2024-08-12,VYM,C,beta_gate_fail,1.0
2024-08-13,VYM,C,beta_gate_fail,1.0
2024-08-14,VYM,C,beta_gate_fail,1.0
2024-08-15,VYM,C,beta_gate_fail,1.0
2024-08-16,VYM,C,beta_gate_fail,1.0
2024-08-19,VYM,C,beta_gate_fail,1.0
2024-08-20,VYM,C,beta_gate_fail,1.0
2024-08-21,VYM,C,beta_gate_fail,1.0
2024-08-22,VYM,C,beta_gate_fail,1.0
2024-08-23,VYM,C,beta_gate_fail,1.0
2024-08-26,VYM,C,beta_gate_fail,1.0
2024-08-27,VYM,C,beta_gate_fail,1.0
2024-08-28,VYM,C,beta_gate_fail,1.0
2024-08-29,VYM,C,beta_gate_fail,1.0
2024-08-30,VYM,C,beta_gate_fail,1.0
2024-09-03,VYM,C,beta_gate_fail,1.0
2024-09-04,VYM,C,beta_gate_fail,1.0
2024-09-05,VYM,C,beta_gate_fail,1.0
2024-09-06,VYM,C,beta_gate_fail,1.0
2024-09-09,VYM,C,beta_gate_fail,1.0
2024-09-10,VYM,C,beta_gate_fail,1.0
2024-09-11,VYM,C,beta_gate_fail,1.0
2024-09-12,VYM,C,beta_gate_fail,1.0
2024-09-13,VYM,C,beta_gate_fail,1.0
2024-09-16,VYM,C,beta_gate_fail,1.0
2024-09-17,VYM,C,beta_gate_fail,1.0
2024-09-18,VYM,C,beta_gate_fail,1.0
2024-09-19,VYM,C,beta_gate_fail,1.0
2024-09-20,VYM,C,beta_gate_fail,1.0
2024-09-23,VYM,C,beta_gate_fail,1.0
2024-09-24,VYM,C,beta_gate_fail,1.0
2024-09-25,VYM,C,beta_gate_fail,1.0
2024-09-26,VYM,C,beta_gate_fail,1.0
2024-09-27,VYM,C,beta_gate_fail,1.0
2024-09-30,VYM,C,beta_gate_fail,1.0
2024-10-01,VYM,C,beta_gate_fail,1.0
2024-10-02,VYM,C,beta_gate_fail,1.0
2024-10-03,VYM,C,beta_gate_fail,1.0
2024-10-04,VYM,C,beta_gate_fail,1.0
2024-10-07,VYM,C,beta_gate_fail,1.0
2024-10-08,VYM,C,beta_gate_fail,1.0
2024-10-09,VYM,C,beta_gate_fail,1.0
2024-10-10,VYM,C,beta_gate_fail,1.0
2024-10-11,VYM,C,beta_gate_fail,1.0
2024-10-14,VYM,C,beta_gate_fail,1.0
2024-10-15,VYM,C,beta_gate_fail,1.0
2024-10-16,VYM,C,beta_gate_fail,1.0
2024-10-17,VYM,C,beta_gate_fail,1.0
2024-10-18,VYM,C,beta_gate_fail,1.0
2024-10-21,VYM,C,beta_gate_fail,1.0
2024-10-22,VYM,C,beta_gate_fail,1.0
2024-10-23,VYM,C,beta_gate_fail,1.0
2024-10-24,VYM,C,beta_gate_fail,1.0
2024-10-25,VYM,C,beta_gate_fail,1.0
2024-10-28,VYM,C,beta_gate_fail,1.0
2024-10-29,VYM,C,beta_gate_fail,1.0
2024-10-30,VYM,C,beta_gate_fail,1.0
2024-10-31,VYM,C,beta_gate_fail,1.0
2024-11-01,VYM,C,beta_gate_fail,1.0
2024-11-04,VYM,C,beta_gate_fail,1.0
2024-11-05,VYM,C,beta_gate_fail,1.0
2024-11-06,VYM,C,beta_gate_fail,1.0
2024-11-07,VYM,C,beta_gate_fail,1.0
2024-11-08,VYM,C,beta_gate_fail,1.0
2024-11-11,VYM,C,beta_gate_fail,1.0
2024-11-12,VYM,C,beta_gate_fail,1.0
2024-11-13,VYM,C,beta_gate_fail,1.0
2024-11-14,VYM,C,beta_gate_fail,1.0
2024-11-15,VYM,C,beta_gate_fail,1.0
2024-11-18,VYM,C,beta_gate_fail,1.0
2024-11-19,VYM,C,beta_gate_fail,1.0
2024-11-20,VYM,C,beta_gate_fail,1.0
2024-11-21,VYM,C,beta_gate_fail,1.0
2024-11-22,VYM,C,beta_gate_fail,1.0
2024-11-25,VYM,C,beta_gate_fail,1.0
2024-11-26,VYM,C,beta_gate_fail,1.0
2024-11-27,VYM,C,beta_gate_fail,1.0
2024-11-29,VYM,C,beta_gate_fail,1.0
2024-12-02,VYM,C,beta_gate_fail,1.0
2024-12-03,VYM,C,beta_gate_fail,1.0
2024-12-04,VYM,C,beta_gate_fail,1.0
2024-12-05,VYM,C,beta_gate_fail,1.0
2024-12-06,VYM,C,beta_gate_fail,1.0
2024-12-09,VYM,C,beta_gate_fail,1.0
2024-12-10,VYM,C,beta_gate_fail,1.0
2024-12-11,VYM,C,beta_gate_fail,1.0
2024-12-12,VYM,C,beta_gate_fail,1.0
2024-12-13,VYM,C,beta_gate_fail,1.0
2024-12-16,VYM,C,beta_gate_fail,1.0
2024-12-17,VYM,C,beta_gate_fail,1.0
2024-12-18,VYM,C,beta_gate_fail,1.0
2024-12-19,VYM,C,beta_gate_fail,1.0
2024-12-20,VYM,C,beta_gate_fail,1.0
2024-12-23,VYM,C,beta_gate_fail,1.0
2024-12-24,VYM,C,beta_gate_fail,1.0
2024-12-26,VYM,C,beta_gate_fail,1.0
2024-12-27,VYM,C,beta_gate_fail,1.0
2024-12-30,VYM,C,beta_gate_fail,1.0
2024-12-31,VYM,C,beta_gate_fail,1.0
2025-01-02,VYM,C,beta_gate_fail,1.0
2025-01-03,VYM,C,beta_gate_fail,1.0
2025-01-06,VYM,C,beta_gate_fail,1.0
2025-01-07,VYM,C,beta_gate_fail,1.0
2025-01-08,VYM,C,beta_gate_fail,1.0
2025-01-10,VYM,C,beta_gate_fail,1.0
2025-01-13,VYM,C,beta_gate_fail,1.0
2025-01-14,VYM,C,beta_gate_fail,1.0
2025-01-15,VYM,C,beta_gate_fail,1.0
2025-01-16,VYM,C,beta_gate_fail,1.0
2025-01-17,VYM,C,beta_gate_fail,1.0
2025-01-21,VYM,C,beta_gate_fail,1.0
2025-01-22,VYM,C,beta_gate_fail,1.0
2025-01-23,VYM,C,beta_gate_fail,1.0
2025-01-24,VYM,C,beta_gate_fail,1.0
2025-01-27,VYM,C,beta_gate_fail,1.0
2025-01-28,VYM,C,beta_gate_fail,1.0
2025-01-29,VYM,C,beta_gate_fail,1.0
2025-01-30,VYM,C,beta_gate_fail,1.0
2025-01-31,VYM,C,beta_gate_fail,1.0
2025-02-03,VYM,C,beta_gate_fail,1.0
2025-02-04,VYM,C,beta_gate_fail,1.0
2025-02-05,VYM,C,beta_gate_fail,1.0
2025-02-06,VYM,C,beta_gate_fail,1.0
2025-02-07,VYM,C,beta_gate_fail,1.0
2025-02-10,VYM,C,beta_gate_fail,1.0
2025-02-11,VYM,C,beta_gate_fail,1.0
2025-02-12,VYM,C,beta_gate_fail,1.0
2025-02-13,VYM,C,beta_gate_fail,1.0
2025-02-14,VYM,C,beta_gate_fail,1.0
2025-02-18,VYM,C,beta_gate_fail,1.0
2025-02-19,VYM,C,beta_gate_fail,1.0
2025-02-20,VYM,C,beta_gate_fail,1.0
2025-02-21,VYM,C,beta_gate_fail,1.0
2025-02-24,VYM,C,beta_gate_fail,1.0
2025-02-25,VYM,C,beta_gate_fail,1.0
2025-02-26,VYM,C,beta_gate_fail,1.0
2025-02-27,VYM,C,beta_gate_fail,1.0
2025-02-28,VYM,C,beta_gate_fail,1.0
2025-03-03,VYM,C,beta_gate_fail,1.0
2025-03-04,VYM,C,beta_gate_fail,1.0
2025-03-05,VYM,C,beta_gate_fail,1.0
2025-03-06,VYM,C,beta_gate_fail,1.0
2025-03-07,VYM,C,beta_gate_fail,1.0
2025-03-11,VYM,C,beta_gate_fail,1.0
2025-03-12,VYM,C,beta_gate_fail,1.0
2025-03-13,VYM,C,beta_gate_fail,1.0
2025-03-14,VYM,C,beta_gate_fail,1.0
2025-03-17,VYM,C,beta_gate_fail,1.0
2025-03-18,VYM,C,beta_gate_fail,1.0
2025-03-19,VYM,C,beta_gate_fail,1.0
2025-03-20,VYM,C,beta_gate_fail,1.0
2025-03-21,VYM,C,beta_gate_fail,1.0
2025-03-24,VYM,C,beta_gate_fail,1.0
2025-03-25,VYM,C,beta_gate_fail,1.0
2025-03-26,VYM,C,beta_gate_fail,1.0
2025-03-27,VYM,C,beta_gate_fail,1.0
2025-03-28,VYM,C,beta_gate_fail,1.0
2025-03-31,VYM,C,beta_gate_fail,1.0
2025-04-01,VYM,C,beta_gate_fail,1.0
2025-04-02,VYM,C,beta_gate_fail,1.0
2025-04-03,VYM,C,beta_gate_fail,1.0
2025-04-04,VYM,C,beta_gate_fail,1.0
2025-04-07,VYM,C,beta_gate_fail,1.0
2025-04-08,VYM,C,beta_gate_fail,1.0
2025-04-09,VYM,C,beta_gate_fail,1.0
2025-04-10,VYM,C,beta_gate_fail,1.0
2025-04-11,VYM,C,beta_gate_fail,1.0
2025-04-14,VYM,C,beta_gate_fail,1.0
2025-04-15,VYM,C,beta_gate_fail,1.0
2025-04-16,VYM,C,beta_gate_fail,1.0
2025-04-17,VYM,C,beta_gate_fail,1.0
2025-04-21,VYM,C,beta_gate_fail,1.0
2025-04-22,VYM,C,beta_gate_fail,1.0
2025-04-23,VYM,C,beta_gate_fail,1.0
2025-04-24,VYM,C,beta_gate_fail,1.0
2025-04-25,VYM,C,beta_gate_fail,1.0
2025-04-28,VYM,C,beta_gate_fail,1.0
2025-04-29,VYM,C,beta_gate_fail,1.0
2025-04-30,VYM,C,beta_gate_fail,1.0
2025-05-01,VYM,C,beta_gate_fail,1.0
2025-05-02,VYM,C,beta_gate_fail,1.0
2025-05-05,VYM,C,beta_gate_fail,1.0
2025-05-06,VYM,C,beta_gate_fail,1.0
2025-05-07,VYM,C,beta_gate_fail,1.0
2025-05-08,VYM,C,beta_gate_fail,1.0
2025-05-09,VYM,C,beta_gate_fail,1.0
2025-05-12,VYM,C,beta_gate_fail,1.0
2025-05-13,VYM,C,beta_gate_fail,1.0
2025-05-14,VYM,C,beta_gate_fail,1.0
2025-05-15,VYM,C,beta_gate_fail,1.0
2025-05-16,VYM,C,beta_gate_fail,1.0
2025-05-19,VYM,C,beta_gate_fail,1.0
2025-05-20,VYM,C,beta_gate_fail,1.0
2025-05-21,VYM,C,beta_gate_fail,1.0
2025-05-22,VYM,C,beta_gate_fail,1.0
2025-05-23,VYM,C,beta_gate_fail,1.0
2025-05-27,VYM,C,beta_gate_fail,1.0
2025-05-28,VYM,C,beta_gate_fail,1.0
2025-05-29,VYM,C,beta_gate_fail,1.0
2025-05-30,VYM,C,beta_gate_fail,1.0
2025-06-02,VYM,C,beta_gate_fail,1.0
2025-06-03,VYM,C,beta_gate_fail,1.0
2025-06-04,VYM,C,beta_gate_fail,1.0
2025-06-05,VYM,C,beta_gate_fail,1.0
2025-06-06,VYM,C,beta_gate_fail,1.0
2025-06-09,VYM,C,beta_gate_fail,1.0
2025-06-10,VYM,C,beta_gate_fail,1.0
2025-06-11,VYM,C,beta_gate_fail,1.0
2025-06-12,VYM,C,beta_gate_fail,1.0
2025-06-13,VYM,C,beta_gate_fail,1.0
2025-06-16,VYM,C,beta_gate_fail,1.0
2025-06-17,VYM,C,beta_gate_fail,1.0
2025-06-18,VYM,C,beta_gate_fail,1.0
2025-06-20,VYM,C,beta_gate_fail,1.0
2025-06-23,VYM,C,beta_gate_fail,1.0
2025-06-24,VYM,C,beta_gate_fail,1.0
2025-06-25,VYM,C,beta_gate_fail,1.0
2025-06-26,VYM,C,beta_gate_fail,1.0
2025-06-27,VYM,C,beta_gate_fail,1.0
2025-06-30,VYM,C,beta_gate_fail,1.0
2025-07-01,VYM,C,beta_gate_fail,1.0
2025-07-02,VYM,C,beta_gate_fail,1.0
2025-07-03,VYM,C,beta_gate_fail,1.0
2025-07-07,VYM,C,beta_gate_fail,1.0
2025-07-08,VYM,C,beta_gate_fail,1.0
2025-07-09,VYM,C,beta_gate_fail,1.0
2025-07-10,VYM,C,beta_gate_fail,1.0
2025-07-11,VYM,C,beta_gate_fail,1.0
2025-07-14,VYM,C,beta_gate_fail,1.0
2025-07-15,VYM,C,beta_gate_fail,1.0
2025-07-16,VYM,C,beta_gate_fail,1.0
2025-07-17,VYM,C,beta_gate_fail,1.0
2025-07-18,VYM,C,beta_gate_fail,1.0
2025-07-21,VYM,C,beta_gate_fail,1.0
2025-07-22,VYM,C,beta_gate_fail,1.0
2025-07-23,VYM,C,beta_gate_fail,1.0
2025-07-24,VYM,C,beta_gate_fail,1.0
2025-07-25,VYM,C,beta_gate_fail,1.0
2025-07-28,VYM,C,beta_gate_fail,1.0
2025-07-29,VYM,C,beta_gate_fail,1.0
2025-07-30,VYM,C,beta_gate_fail,1.0
2025-07-31,VYM,C,beta_gate_fail,1.0
2025-08-01,VYM,C,beta_gate_fail,1.0
2025-08-04,VYM,C,beta_gate_fail,1.0
2025-08-05,VYM,C,beta_gate_fail,1.0
2025-08-06,VYM,C,beta_gate_fail,1.0
2025-08-07,VYM,C,beta_gate_fail,1.0
2025-08-08,VYM,C,beta_gate_fail,1.0
2025-08-11,VYM,C,beta_gate_fail,1.0
2025-08-12,VYM,C,beta_gate_fail,1.0
2025-08-13,VYM,C,beta_gate_fail,1.0
2025-08-14,VYM,C,beta_gate_fail,1.0
2025-08-15,VYM,C,beta_gate_fail,1.0
2025-08-18,VYM,C,beta_gate_fail,1.0
2025-08-19,VYM,C,beta_gate_fail,1.0
2025-08-20,VYM,C,beta_gate_fail,1.0
2025-08-21,VYM,C,beta_gate_fail,1.0
2025-08-22,VYM,C,beta_gate_fail,1.0
2025-08-25,VYM,C,beta_gate_fail,1.0
2025-08-26,VYM,C,beta_gate_fail,1.0
2025-08-27,VYM,C,beta_gate_fail,1.0
2025-08-28,VYM,C,beta_gate_fail,1.0
2025-08-29,VYM,C,beta_gate_fail,1.0
2025-09-02,VYM,C,beta_gate_fail,1.0
2025-09-03,VYM,C,beta_gate_fail,1.0
2025-09-04,VYM,C,beta_gate_fail,1.0
2025-09-05,VYM,C,beta_gate_fail,1.0
2025-09-08,VYM,C,beta_gate_fail,1.0
2025-09-09,VYM,C,beta_gate_fail,1.0
2025-09-10,VYM,C,beta_gate_fail,1.0
2025-09-11,VYM,C,beta_gate_fail,1.0
2025-09-12,VYM,C,beta_gate_fail,1.0
2025-09-15,VYM,C,beta_gate_fail,1.0
2025-09-16,VYM,C,beta_gate_fail,1.0
2025-09-17,VYM,C,beta_gate_fail,1.0
2025-09-18,VYM,C,beta_gate_fail,1.0
2025-09-19,VYM,C,beta_gate_fail,1.0
2025-09-22,VYM,C,beta_gate_fail,1.0
2025-09-23,VYM,C,beta_gate_fail,1.0
2025-09-24,VYM,C,beta_gate_fail,1.0
2025-09-25,VYM,C,beta_gate_fail,1.0
2025-09-26,VYM,C,beta_gate_fail,1.0
2025-09-29,VYM,C,beta_gate_fail,1.0
2025-09-30,VYM,C,beta_gate_fail,1.0
2025-10-01,VYM,C,beta_gate_fail,1.0
2025-10-02,VYM,C,beta_gate_fail,1.0
2025-10-03,VYM,C,beta_gate_fail,1.0
2025-10-06,VYM,C,beta_gate_fail,1.0
2025-10-07,VYM,C,beta_gate_fail,1.0
2025-10-08,VYM,C,beta_gate_fail,1.0
2025-10-09,VYM,C,beta_gate_fail,1.0
2025-10-10,VYM,C,beta_gate_fail,1.0
2025-10-13,VYM,C,beta_gate_fail,1.0
2025-10-14,VYM,C,beta_gate_fail,1.0
2025-10-15,VYM,C,beta_gate_fail,1.0
2025-10-16,VYM,C,beta_gate_fail,1.0
2025-10-17,VYM,C,beta_gate_fail,1.0
2025-10-20,VYM,C,beta_gate_fail,1.0
2025-10-21,VYM,C,beta_gate_fail,1.0
2025-10-22,VYM,C,beta_gate_fail,1.0
2025-10-23,VYM,C,beta_gate_fail,1.0
2025-10-24,VYM,C,beta_gate_fail,1.0
2025-10-27,VYM,C,beta_gate_fail,1.0
2025-10-28,VYM,C,beta_gate_fail,1.0
2025-10-29,VYM,C,beta_gate_fail,1.0
2025-10-30,VYM,C,beta_gate_fail,1.0
2025-10-31,VYM,C,beta_gate_fail,1.0
