ts,symbol,combo,event,direction,st_line,bars_since_flip,low,high,rsi_ok,adx_slope_ok,rsi,adx_slope
2026-02-04,AAPL,B,no_pullback,LONG,259.5931271973262,2.0,272.32,278.94,,,,
2026-02-05,AAPL,B,no_pullback,LONG,260.4118144775936,3.0,273.31,279.45,,,,
2026-02-06,AAPL,B,no_pullback,LONG,263.3011330298342,4.0,276.94,280.88,,,,
2026-02-09,AAPL,B,no_pullback,LONG,263.3011330298342,5.0,271.71,278.02,,,,
2026-02-10,AAPL,B,no_pullback,LONG,263.3011330298342,6.0,272.96,275.36,,,,
2026-02-11,AAPL,B,no_pullback,LONG,263.3011330298342,7.0,274.475,280.14,,,,
2026-02-12,AAPL,B,reflip_disarm,LONG,,8.0,,,,,,
2026-02-12,AAPL,B,flip_armed,SHORT,285.15325261912574,,,,,,,
2026-02-13,AAPL,B,no_pullback,SHORT,275.99242735721316,1.0,255.48,262.15,,,,
2026-02-17,AAPL,B,no_pullback,SHORT,275.99242735721316,2.0,255.55,266.25,,,,
2026-02-18,AAPL,B,no_pullback,SHORT,275.99242735721316,3.0,262.5,266.81,,,,
2026-02-19,AAPL,B,no_pullback,SHORT,275.99242735721316,4.0,260.06,264.435,,,,
2026-02-20,AAPL,B,no_pullback,SHORT,275.99242735721316,5.0,258.21,264.75,,,,
2026-02-23,AAPL,B,pullback_gate_fail,SHORT,,6.0,,,False,False,51.45389572264311,-3.4276548325594867
2026-02-24,AAPL,B,pullback_gate_fail,SHORT,,7.0,,,False,False,56.87896618397741,-1.0099305599038821
2026-02-25,AAPL,B,pullback_gate_fail,SHORT,,8.0,,,False,False,58.57519267548727,-0.8234472741113876
2026-02-26,AAPL,B,pullback_gate_fail,SHORT,,9.0,,,False,False,57.14963566622871,-0.08237480784701035
2026-02-27,AAPL,B,pullback_gate_fail,SHORT,,10.0,,,True,False,47.55469271769259,-1.0587856447304098
2026-03-02,AAPL,B,window_expired,SHORT,,11.0,,,,,,
2023-09-05,MSFT,B,flip_armed,LONG,316.88852093999134,,,,,,,
2023-09-06,MSFT,B,no_pullback,LONG,317.8999188459922,1.0,330.265,334.45,,,,
2023-09-07,MSFT,B,no_pullback,LONG,317.8999188459922,2.0,329.055,333.015,,,,
2023-09-08,MSFT,B,no_pullback,LONG,318.5621092652537,3.0,329.51,336.125,,,,
2023-09-11,MSFT,B,no_pullback,LONG,323.09889833872836,4.0,335.45,338.355,,,,
2023-09-12,MSFT,B,pullback_gate_fail,LONG,,5.0,,,True,False,52.96648846496935,-3.269289089630078
2023-09-13,MSFT,B,pullback_gate_fail,LONG,,6.0,,,True,False,57.28835781632905,-2.609827478474564
2023-09-14,MSFT,B,no_pullback,LONG,324.94024938893295,7.0,336.61,340.85,,,,
2023-09-15,MSFT,B,pullback_gate_fail,LONG,,8.0,,,False,False,49.68109360465336,-5.028095270825247
2023-09-18,MSFT,B,pullback_gate_fail,LONG,,9.0,,,False,False,48.46101464429462,-2.0734403034587814
2023-09-19,MSFT,B,pullback_gate_fail,LONG,,10.0,,,False,False,48.06576445125527,-0.7230546503363939
2023-09-20,MSFT,B,reflip_disarm,LONG,,11.0,,,,,,
2023-09-20,MSFT,B,flip_armed,SHORT,339.8660991259211,,,,,,,
2023-09-21,MSFT,B,no_pullback,SHORT,336.58648921332895,1.0,317.03,325.32,,,,
2023-09-22,MSFT,B,no_pullback,SHORT,333.9128402919961,2.0,316.18,321.33,,,,
2023-09-25,MSFT,B,no_pullback,SHORT,330.63955626279653,3.0,315.01,317.66,,,,
2023-09-26,MSFT,B,no_pullback,SHORT,327.6716006365168,4.0,310.08,315.75,,,,
2023-09-27,MSFT,B,no_pullback,SHORT,326.3946905728651,5.0,309.705,314.25,,,,
2023-09-28,MSFT,B,no_pullback,SHORT,326.3946905728651,6.0,309.56,315.48,,,,
2023-09-29,MSFT,B,pullback_gate_fail,SHORT,,7.0,,,True,False,39.338245321238794,-4.020588183099143
2023-10-02,MSFT,B,pullback_gate_fail,SHORT,,8.0,,,True,False,47.730662420239135,-5.803177029641702
2023-10-03,MSFT,B,pullback_gate_fail,SHORT,,9.0,,,True,False,39.63327164661136,-2.085937990740881
2023-10-04,MSFT,B,pullback_gate_fail,SHORT,,10.0,,,True,False,46.02887514260812,-1.7879468492064703
2023-10-05,MSFT,B,window_expired,SHORT,,11.0,,,,,,
2023-10-06,MSFT,B,flip_armed,LONG,305.8694577122894,,,,,,,
2023-10-09,MSFT,B,no_pullback,LONG,309.7082619410604,1.0,323.34,330.285,,,,
2023-10-10,MSFT,B,no_pullback,LONG,313.1536857469544,2.0,327.72,331.03,,,,
2023-10-11,MSFT,B,no_pullback,LONG,315.34081717225894,3.0,329.21,332.8,,,,
2023-10-12,MSFT,B,no_pullback,LONG,315.8534854550331,4.0,328.73,333.615,,,,
2023-10-13,MSFT,B,no_pullback,LONG,315.8534854550331,5.0,326.365,333.75,,,,
2023-10-16,MSFT,B,no_pullback,LONG,317.2249732185768,6.0,330.7,335.98,,,,
2023-10-17,MSFT,B,no_pullback,LONG,317.2249732185768,7.0,327.45,333.4,,,,
2023-10-18,MSFT,B,no_pullback,LONG,317.2249732185768,8.0,328.35,335.525,,,,
2023-10-19,MSFT,B,no_pullback,LONG,317.6616454763425,9.0,330.94,336.875,,,,
2023-10-20,MSFT,B,pullback_gate_fail,LONG,,10.0,,,True,False,50.009476942334985,-2.662662008167036
2023-10-23,MSFT,B,window_expired,LONG,,11.0,,,,,,
2024-04-18,MSFT,B,flip_armed,SHORT,426.0503003113558,,,,,,,
2024-04-19,MSFT,B,no_pullback,SHORT,419.6247702802202,1.0,397.795,405.16,,,,
2024-04-22,MSFT,B,no_pullback,SHORT,417.4100432521982,2.0,395.85,402.82,,,,
2024-04-23,MSFT,B,pullback_gate_fail,SHORT,,3.0,,,True,False,42.91286416321965,-0.6630089911469241
2024-04-24,MSFT,B,pullback_gate_fail,SHORT,,4.0,,,True,False,45.11781735078125,-3.5196219410330976
2024-04-25,MSFT,B,no_pullback,SHORT,415.12123153085247,5.0,388.03,399.85,,,,
2024-04-26,MSFT,B,pullback_gate_fail,SHORT,,6.0,,,True,False,44.481733920486896,-3.419976263672808
2024-04-29,MSFT,B,pullback_gate_fail,SHORT,,7.0,,,True,False,41.56138093190908,-1.189415500016679
2024-04-30,MSFT,B,no_pullback,SHORT,415.12123153085247,8.0,389.29,402.05,,,,
2024-05-01,MSFT,B,no_pullback,SHORT,415.12123153085247,9.0,390.445,401.67,,,,
2024-05-02,MSFT,B,no_pullback,SHORT,415.12123153085247,10.0,394.7,399.84,,,,
2024-05-03,MSFT,B,window_expired,SHORT,,11.0,,,,,,
2024-05-14,MSFT,B,flip_armed,LONG,396.64389123321075,,,,,,,
2024-05-15,MSFT,B,no_pullback,LONG,402.64825210988965,1.0,417.335,423.785,,,,
2024-05-16,MSFT,B,no_pullback,LONG,405.4969268989007,2.0,420.36,425.39,,,,
2024-05-17,MSFT,B,no_pullback,LONG,405.4969268989007,3.0,418.08,422.35,,,,
2024-05-20,MSFT,B,no_pullback,LONG,406.67426078810956,4.0,420.05,426.73,,,,
2024-05-21,MSFT,B,no_pullback,LONG,411.8508347092986,5.0,424.93,432.79,,,,
2024-05-22,MSFT,B,no_pullback,LONG,413.20050123836876,6.0,427.215,432.39,,,,
2024-05-23,MSFT,B,pullback_entry,LONG,413.20050123836876,7.0,425.505,,,,60.66863961570722,1.1559238845778026
2024-07-16,MSFT,B,flip_armed,SHORT,468.2018879016273,,,,,,,
2024-07-17,MSFT,B,no_pullback,SHORT,460.5456991114646,1.0,439.2,444.79,,,,
2024-07-18,MSFT,B,no_pullback,SHORT,458.67437920031807,2.0,434.46,444.485,,,,
2024-07-19,MSFT,B,no_pullback,SHORT,456.02919128028634,3.0,432.2,440.93,,,,
2024-07-22,MSFT,B,pullback_gate_fail,SHORT,,4.0,,,True,False,46.51484936689484,-0.0355578312303777
2024-07-23,MSFT,B,pullback_gate_fail,SHORT,,5.0,,,True,False,48.4075040821784,-2.9587873677978536
2024-07-24,MSFT,B,no_pullback,SHORT,455.79817044332873,6.0,427.7,441.46,,,,
2024-07-25,MSFT,B,no_pullback,SHORT,445.8151033989959,7.0,417.52,429.785,,,,
2024-07-26,MSFT,B,no_pullback,SHORT,445.8151033989959,8.0,417.34,428.915,,,,
2024-07-29,MSFT,B,no_pullback,SHORT,445.8151033989959,9.0,424.77,431.99,,,,
2024-07-30,MSFT,B,no_pullback,SHORT,445.8151033989959,10.0,417.45,428.87,,,,
2024-07-31,MSFT,B,window_expired,SHORT,,11.0,,,,,,
2024-08-20,MSFT,B,flip_armed,LONG,404.9805328408323,,,,,,,
2024-08-21,MSFT,B,no_pullback,LONG,406.06272955674905,1.0,421.83,426.385,,,,
2024-08-22,MSFT,B,pullback_gate_fail,LONG,,2.0,,,False,False,44.90358043486537,-2.4622878775534147
2024-08-23,MSFT,B,pullback_gate_fail,LONG,,3.0,,,False,False,45.710405552206,-0.796876265546139
2024-08-26,MSFT,B,pullback_gate_fail,LONG,,4.0,,,False,False,43.28084170559909,-0.2519464912893241
2024-08-27,MSFT,B,pullback_gate_fail,LONG,,5.0,,,False,True,43.49717675204326,0.37991905663329106
2024-08-28,MSFT,B,pullback_gate_fail,LONG,,6.0,,,False,True,40.80693795447128,1.9241275542624834
2024-08-29,MSFT,B,pullback_gate_fail,LONG,,7.0,,,False,False,43.65384111370111,-2.779515643353186
2024-08-30,MSFT,B,pullback_gate_fail,LONG,,8.0,,,False,False,48.04661256373299,-2.382441980017017
2024-09-03,MSFT,B,pullback_gate_fail,LONG,,9.0,,,False,False,41.61290959001182,-0.2002004141552014
2024-09-04,MSFT,B,pullback_gate_fail,LONG,,10.0,,,False,True,40.91171465643903,1.2181187361409478
2024-09-05,MSFT,B,window_expired,LONG,,11.0,,,,,,
2024-09-06,MSFT,B,flip_armed,SHORT,425.12193981977356,,,,,,,
2024-09-09,MSFT,B,no_pullback,SHORT,424.6919958377962,1.0,402.185,408.62,,,,
2024-09-10,MSFT,B,pullback_gate_fail,SHORT,,2.0,,,True,False,49.1864562213298,-2.6267068019814097
2024-09-11,MSFT,B,pullback_gate_fail,SHORT,,3.0,,,False,True,56.35867274713035,1.37129108853512
2024-09-12,MSFT,B,reflip_disarm,SHORT,,4.0,,,,,,
2024-09-12,MSFT,B,flip_armed,LONG,402.27573253424663,,,,,,,
2024-09-13,MSFT,B,no_pullback,LONG,408.0086592808219,1.0,425.57,431.795,,,,
2024-09-16,MSFT,B,no_pullback,LONG,411.07854335273976,2.0,428.42,433.48,,,,
2024-09-17,MSFT,B,no_pullback,LONG,416.59693901746573,3.0,432.33,441.805,,,,
2024-09-18,MSFT,B,no_pullback,LONG,416.59693901746573,4.0,430.45,435.85,,,,
2024-09-19,MSFT,B,no_pullback,LONG,418.6788456041472,5.0,437.0,441.14,,,,
2024-09-20,MSFT,B,no_pullback,LONG,418.6788456041472,6.0,434.275,439.2,,,,
2024-09-23,MSFT,B,pullback_gate_fail,LONG,,7.0,,,True,False,59.477658286684694,-2.3919979377265292
2024-09-24,MSFT,B,pullback_gate_fail,LONG,,8.0,,,True,False,54.99728275285568,-4.769361502471618
2024-09-25,MSFT,B,pullback_gate_fail,LONG,,9.0,,,True,False,57.34424828901062,-4.088024144975677
2024-09-26,MSFT,B,pullback_gate_fail,LONG,,10.0,,,True,False,56.32929235470678,-2.2410748638931004
2024-09-27,MSFT,B,window_expired,LONG,,11.0,,,,,,
2024-10-02,MSFT,B,flip_armed,SHORT,437.2792625523783,,,,,,,
2024-10-03,MSFT,B,no_pullback,SHORT,433.9135862971404,1.0,414.43,419.4,,,,
2024-10-04,MSFT,B,no_pullback,SHORT,433.8387276674264,2.0,415.09,419.69,,,,
2024-10-07,MSFT,B,pullback_entry,SHORT,429.88635490068384,3.0,409.045,,,,36.78900732594895,3.863867450340013
2024-10-29,MSFT,B,flip_armed,LONG,412.9156705120208,,,,,,,
2024-10-30,MSFT,B,no_pullback,LONG,418.8086034608187,1.0,432.21,438.465,,,,
2024-10-31,MSFT,B,reflip_disarm,LONG,,2.0,,,,,,
2024-10-31,MSFT,B,flip_armed,SHORT,432.96350688526314,,,,,,,
2024-11-01,MSFT,B,no_pullback,SHORT,432.96350688526314,1.0,407.82,415.46,,,,
2024-11-04,MSFT,B,no_pullback,SHORT,428.89564057706315,2.0,405.74,410.415,,,,
2024-11-05,MSFT,B,no_pullback,SHORT,428.89564057706315,3.0,408.54,414.9,,,,
2024-11-06,MSFT,B,pullback_gate_fail,SHORT,,4.0,,,False,False,50.29723617108235,-4.495298304986086
2024-11-07,MSFT,B,pullback_gate_fail,SHORT,,5.0,,,False,False,54.33707511255425,-1.4303526984423378
2024-11-08,MSFT,B,pullback_gate_fail,SHORT,,6.0,,,False,False,52.00107143736612,-1.2260165986648595
2024-11-11,MSFT,B,pullback_gate_fail,SHORT,,7.0,,,True,False,48.27085614411805,-3.439480527705012
2024-11-12,MSFT,B,pullback_gate_fail,SHORT,,8.0,,,False,False,52.34924133764391,-2.948126166604297
2024-11-13,MSFT,B,pullback_gate_fail,SHORT,,9.0,,,False,False,53.845093765961415,-0.6762186380272652
2024-11-14,MSFT,B,pullback_gate_fail,SHORT,,10.0,,,False,False,55.07898407659002,-0.5796159754519401
2024-11-15,MSFT,B,window_expired,SHORT,,11.0,,,,,,
2024-12-02,MSFT,B,flip_armed,LONG,406.90569420507416,,,,,,,
2024-12-03,MSFT,B,no_pullback,LONG,410.8633747845667,1.0,427.905,432.42,,,,
2024-12-04,MSFT,B,no_pullback,LONG,416.68328730611006,2.0,432.73,439.51,,,,
2024-12-05,MSFT,B,no_pullback,LONG,420.8944585754991,3.0,436.3,444.65,,,,
2024-12-06,MSFT,B,no_pullback,LONG,425.26876271794913,4.0,441.835,446.06,,,,
2024-12-09,MSFT,B,no_pullback,LONG,425.65413644615415,5.0,440.51,448.33,,,,
2024-12-10,MSFT,B,no_pullback,LONG,426.7119728015388,6.0,441.6,449.605,,,,
2024-12-11,MSFT,B,no_pullback,LONG,428.44602552138497,7.0,444.17,450.28,,,,
2024-12-12,MSFT,B,no_pullback,LONG,433.9264229692464,8.0,449.15,456.14,,,,
2024-12-13,MSFT,B,pullback_gate_fail,LONG,,9.0,,,True,False,65.79714889406901,-0.5571442078333249
2024-12-16,MSFT,B,pullback_gate_fail,LONG,,10.0,,,True,False,68.80084620627025,-0.21754530236089664
2024-12-17,MSFT,B,window_expired,LONG,,11.0,,,,,,
2024-12-23,MSFT,B,flip_armed,SHORT,456.0154684924706,,,,,,,
2024-12-24,MSFT,B,no_pullback,SHORT,456.0154684924706,1.0,434.31,439.32,,,,
2024-12-26,MSFT,B,no_pullback,SHORT,456.0154684924706,2.0,436.67,440.92,,,,
2024-12-27,MSFT,B,no_pullback,SHORT,450.73121903101105,3.0,426.49,435.06,,,,
2024-12-30,MSFT,B,no_pullback,SHORT,444.88559712791,4.0,422.07,427.495,,,,
2024-12-31,MSFT,B,no_pullback,SHORT,443.21778741511895,5.0,420.73,426.59,,,,
2025-01-02,MSFT,B,no_pullback,SHORT,440.89450867360705,6.0,414.96,426.07,,,,
2025-01-03,MSFT,B,no_pullback,SHORT,440.89450867360705,7.0,419.585,423.99,,,,
2025-01-06,MSFT,B,pullback_gate_fail,SHORT,,8.0,,,True,False,46.5468326156913,-5.206866884439641
2025-01-07,MSFT,B,pullback_gate_fail,SHORT,,9.0,,,True,False,42.1232814284117,-2.5064311432708166
2025-01-08,MSFT,B,no_pullback,SHORT,440.89450867360705,10.0,421.61,426.87,,,,
2025-01-10,MSFT,B,window_expired,SHORT,,11.0,,,,,,
2025-01-22,MSFT,B,flip_armed,LONG,418.9762511812354,,,,,,,
2025-01-23,MSFT,B,no_pullback,LONG,422.5361260631118,1.0,441.585,446.61,,,,
2025-01-24,MSFT,B,no_pullback,LONG,423.3422634568006,2.0,441.46,446.61,,,,
2025-01-27,MSFT,B,pullback_gate_fail,LONG,,3.0,,,True,False,52.482924824322,-2.1241916277366784
2025-01-28,MSFT,B,pullback_gate_fail,LONG,,4.0,,,True,False,60.51211422364331,-2.207123764402251
2025-01-29,MSFT,B,no_pullback,LONG,423.3422634568006,5.0,440.45,446.835,,,,
2025-01-30,MSFT,B,reflip_disarm,LONG,,6.0,,,,,,
2025-01-30,MSFT,B,flip_armed,SHORT,447.4071169459931,,,,,,,
2025-01-31,MSFT,B,no_pullback,SHORT,445.6934052513938,1.0,415.0,420.6,,,,
2025-02-03,MSFT,B,no_pullback,SHORT,438.8040647262544,2.0,408.72,415.36,,,,
2025-02-04,MSFT,B,no_pullback,SHORT,436.93140825362894,3.0,409.795,413.86,,,,
2025-02-05,MSFT,B,no_pullback,SHORT,435.4860174282661,4.0,410.47,413.7,,,,
2025-02-06,MSFT,B,no_pullback,SHORT,435.4860174282661,5.0,414.125,418.17,,,,
2025-02-07,MSFT,B,no_pullback,SHORT,435.4860174282661,6.0,408.14,418.61,,,,
2025-02-10,MSFT,B,no_pullback,SHORT,435.03460420520594,7.0,410.945,415.455,,,,
2025-02-11,MSFT,B,no_pullback,SHORT,431.35989378468537,8.0,409.365,412.49,,,,
2025-02-12,MSFT,B,no_pullback,SHORT,427.71915440621683,9.0,404.39,410.715,,,,
2025-02-13,MSFT,B,no_pullback,SHORT,427.71915440621683,10.0,406.42,410.985,,,,
2025-02-14,MSFT,B,window_expired,SHORT,,11.0,,,,,,
2025-04-09,MSFT,B,flip_armed,LONG,335.1889336110877,,,,,,,
2025-04-10,MSFT,B,no_pullback,LONG,336.18154024997887,1.0,367.88,383.75,,,,
2025-04-11,MSFT,B,no_pullback,LONG,346.10863622498107,2.0,379.045,389.98,,,,
2025-04-14,MSFT,B,no_pullback,LONG,352.27152260248283,3.0,384.26,394.56,,,,
2025-04-15,MSFT,B,no_pullback,LONG,352.6803703422346,4.0,384.21,391.79,,,,
2025-04-16,MSFT,B,no_pullback,LONG,352.6803703422346,5.0,368.25,381.42,,,,
2025-04-17,MSFT,B,no_pullback,LONG,352.6803703422346,6.0,366.92,374.25,,,,
2025-04-21,MSFT,B,pullback_gate_fail,LONG,,7.0,,,False,True,37.79899931863361,2.1900468969988687
2025-04-22,MSFT,B,pullback_gate_fail,LONG,,8.0,,,False,True,42.70102758911878,0.37851679406033156
2025-04-23,MSFT,B,no_pullback,LONG,352.6803703422346,9.0,373.02,380.31,,,,
2025-04-24,MSFT,B,no_pullback,LONG,352.6803703422346,10.0,375.355,388.45,,,,
2025-04-25,MSFT,B,window_expired,LONG,,11.0,,,,,,
2025-08-18,MSFT,B,flip_armed,SHORT,541.1382060840315,,,,,,,
2025-08-19,MSFT,B,no_pullback,SHORT,534.4506354756285,1.0,508.6,515.13,,,,
2025-08-20,MSFT,B,no_pullback,SHORT,529.6645719280656,2.0,504.47,510.96,,,,
2025-08-21,MSFT,B,no_pullback,SHORT,526.157114735259,3.0,502.87,507.58,,,,
2025-08-22,MSFT,B,pullback_gate_fail,SHORT,,4.0,,,True,False,45.01354499818267,-0.7277177195100961
2025-08-25,MSFT,B,no_pullback,SHORT,525.9392629355598,5.0,504.32,508.13,,,,
2025-08-26,MSFT,B,no_pullback,SHORT,521.0665866420038,6.0,498.535,504.92,,,,
2025-08-27,MSFT,B,pullback_gate_fail,SHORT,,7.0,,,True,False,45.82244519172202,-0.21175604887060118
2025-08-28,MSFT,B,pullback_gate_fail,SHORT,,8.0,,,True,False,48.712789485705564,-3.211314025005777
2025-08-29,MSFT,B,pullback_gate_fail,SHORT,,9.0,,,True,False,46.109183067164324,-2.141046614930815
2025-09-02,MSFT,B,pullback_entry,SHORT,519.9767422458187,10.0,496.95,,,,44.70560191093135,1.8783732038643954
2025-10-01,MSFT,B,flip_armed,LONG,497.73268513173247,,,,,,,
2025-10-02,MSFT,B,pullback_entry,LONG,497.73268513173247,1.0,510.7,,,,55.131664860182624,0.8974598604996693
2025-10-31,MSFT,B,flip_armed,SHORT,548.0379062641734,,,,,,,
2025-11-03,MSFT,B,no_pullback,SHORT,545.692615637756,1.0,514.595,524.9,,,,
2025-11-04,MSFT,B,no_pullback,SHORT,537.3356040739804,2.0,507.98,515.49,,,,
2025-11-05,MSFT,B,no_pullback,SHORT,535.7805436665824,3.0,506.59,514.79,,,,
2025-11-06,MSFT,B,no_pullback,SHORT,525.9014892999242,4.0,495.91,505.2,,,,
2025-11-07,MSFT,B,no_pullback,SHORT,520.5730903699318,5.0,493.31,499.245,,,,
2025-11-10,MSFT,B,pullback_gate_fail,SHORT,,6.0,,,True,False,42.75756091702375,-1.6409123122783136
2025-11-11,MSFT,B,pullback_gate_fail,SHORT,,7.0,,,True,False,45.25215787465133,-2.691394754805483
2025-11-12,MSFT,B,pullback_gate_fail,SHORT,,8.0,,,True,False,47.24633602005733,-1.1787834767724696
2025-11-13,MSFT,B,pullback_gate_fail,SHORT,,9.0,,,True,False,41.6706786233023,-1.9508115927821237
2025-11-14,MSFT,B,pullback_gate_fail,SHORT,,10.0,,,True,False,47.46788559632005,-0.1796794356526874
2025-11-17,MSFT,B,window_expired,SHORT,,11.0,,,,,,
2026-01-26,MSFT,B,flip_armed,LONG,442.20087529498545,,,,,,,
2026-01-27,MSFT,B,no_pullback,LONG,451.5655377654869,1.0,473.28,482.855,,,,
2026-01-28,MSFT,B,no_pullback,LONG,455.5082339889383,2.0,478.0,483.44,,,,
2026-01-29,MSFT,B,reflip_disarm,LONG,,3.0,,,,,,
2026-01-29,MSFT,B,flip_armed,SHORT,469.46308940995556,,,,,,,
2026-01-30,MSFT,B,no_pullback,SHORT,469.46308940995556,1.0,426.47,439.525,,,,
2026-02-02,MSFT,B,no_pullback,SHORT,462.166227422064,2.0,422.31,430.67,,,,
2026-02-03,MSFT,B,no_pullback,SHORT,451.05110467985764,3.0,408.58,421.975,,,,
2026-02-04,MSFT,B,no_pullback,SHORT,448.5212442118719,4.0,409.29,418.67,,,,
2026-02-05,MSFT,B,no_pullback,SHORT,436.8471197906847,5.0,392.39,408.235,,,,
2026-02-06,MSFT,B,no_pullback,SHORT,432.4411578116162,6.0,392.96,401.76,,,,
2026-02-09,MSFT,B,no_pullback,SHORT,432.4411578116162,7.0,400.88,414.88,,,,
2026-02-10,MSFT,B,pullback_gate_fail,SHORT,,8.0,,,True,False,36.04344399500707,-4.5584160625284085
2026-02-11,MSFT,B,no_pullback,SHORT,432.4411578116162,9.0,401.03,416.28,,,,
2026-02-12,MSFT,B,no_pullback,SHORT,432.4411578116162,10.0,398.02,406.19,,,,
2026-02-13,MSFT,B,window_expired,SHORT,,11.0,,,,,,
2023-09-21,GOOGL,B,flip_armed,SHORT,137.90794170176198,,,,,,,
2023-09-22,GOOGL,B,no_pullback,SHORT,137.49764753158578,1.0,129.65,132.025,,,,
2023-09-25,GOOGL,B,no_pullback,SHORT,136.61163277842718,2.0,128.99,131.16,,,,
2023-09-26,GOOGL,B,no_pullback,SHORT,135.56421950058447,3.0,127.225,130.175,,,,
2023-09-27,GOOGL,B,no_pullback,SHORT,135.56421950058447,4.0,128.67,130.89,,,,
2023-09-28,GOOGL,B,pullback_gate_fail,SHORT,,5.0,,,True,False,48.90469801037801,-3.8398549298993956
2023-09-29,GOOGL,B,pullback_gate_fail,SHORT,,6.0,,,True,False,45.642046271837714,-4.565902534356379
2023-10-02,GOOGL,B,pullback_gate_fail,SHORT,,7.0,,,False,False,53.47363314142035,-4.2564595821321305
2023-10-03,GOOGL,B,pullback_gate_fail,SHORT,,8.0,,,True,False,49.38541321902854,-3.648393927541825
2023-10-04,GOOGL,B,pullback_gate_fail,SHORT,,9.0,,,False,False,55.20248233792732,-0.5919209584286627
2023-10-05,GOOGL,B,pullback_gate_fail,SHORT,,10.0,,,False,False,54.956037604356105,-0.5073608215102823
2023-10-06,GOOGL,B,reflip_disarm,SHORT,,11.0,,,,,,
2023-10-06,GOOGL,B,flip_armed,LONG,128.8105215050058,,,,,,,
2023-10-09,GOOGL,B,no_pullback,LONG,129.84646935450522,1.0,135.615,138.9,,,,
2023-10-10,GOOGL,B,no_pullback,LONG,131.28007241905473,2.0,137.36,139.72,,,,
2023-10-11,GOOGL,B,no_pullback,LONG,132.65981517714923,3.0,138.81,141.105,,,,
2023-10-12,GOOGL,B,no_pullback,LONG,132.65981517714923,4.0,138.265,141.2,,,,
2023-10-13,GOOGL,B,pullback_gate_fail,LONG,,5.0,,,True,False,55.699062043177136,-2.8109634394950263
2023-10-16,GOOGL,B,no_pullback,LONG,132.65981517714923,6.0,138.03,139.6,,,,
2023-10-17,GOOGL,B,no_pullback,LONG,132.65981517714923,7.0,137.195,139.9,,,,
2023-10-18,GOOGL,B,no_pullback,LONG,132.65981517714923,8.0,137.39,140.72,,,,
2023-10-19,GOOGL,B,no_pullback,LONG,132.65981517714923,9.0,137.385,139.66,,,,
2023-10-20,GOOGL,B,pullback_gate_fail,LONG,,10.0,,,False,False,49.24798067164689,-0.7380467462240468
2023-10-23,GOOGL,B,window_expired,LONG,,11.0,,,,,,
2023-10-25,GOOGL,B,flip_armed,SHORT,136.6342193088518,,,,,,,
2023-10-26,GOOGL,B,no_pullback,SHORT,132.8857973779666,1.0,121.28,124.3,,,,
2023-10-27,GOOGL,B,no_pullback,SHORT,131.62246764016996,2.0,120.215,123.31,,,,
2023-10-30,GOOGL,B,no_pullback,SHORT,131.62246764016996,3.0,122.78,125.38,,,,
2023-10-31,GOOGL,B,no_pullback,SHORT,131.62246764016996,4.0,122.725,125.29,,,,
2023-11-01,GOOGL,B,no_pullback,SHORT,131.62246764016996,5.0,123.725,126.485,,,,
2023-11-02,GOOGL,B,pullback_gate_fail,SHORT,,6.0,,,True,False,42.48506618110714,-3.7990359895109904
2023-11-03,GOOGL,B,pullback_gate_fail,SHORT,,7.0,,,True,False,45.65824164752369,-3.990244410315661
2023-11-06,GOOGL,B,pullback_gate_fail,SHORT,,8.0,,,True,False,48.04195323180694,-4.515302834113861
2023-11-07,GOOGL,B,pullback_gate_fail,SHORT,,9.0,,,True,False,49.48925912738615,-3.350691788604564
2023-11-08,GOOGL,B,reflip_disarm,SHORT,,10.0,,,,,,
2023-11-08,GOOGL,B,flip_armed,LONG,124.23163358574575,,,,,,,
2023-11-09,GOOGL,B,no_pullback,LONG,124.23163358574575,1.0,130.08,132.535,,,,
2023-11-10,GOOGL,B,no_pullback,LONG,124.23163358574575,2.0,129.42,132.795,,,,
2023-11-13,GOOGL,B,no_pullback,LONG,125.00938088400868,3.0,131.25,132.58,,,,
2023-11-14,GOOGL,B,no_pullback,LONG,127.40494279560778,4.0,133.345,135.7,,,,
2023-11-15,GOOGL,B,no_pullback,LONG,127.56044851604702,5.0,133.615,135.02,,,,
2023-11-16,GOOGL,B,no_pullback,LONG,128.9611536644423,6.0,134.32,137.21,,,,
2023-11-17,GOOGL,B,no_pullback,LONG,128.9611536644423,7.0,133.67,136.05,,,,
2023-11-20,GOOGL,B,no_pullback,LONG,128.9611536644423,8.0,133.77,136.66,,,,
2023-11-21,GOOGL,B,no_pullback,LONG,129.99209602137844,9.0,135.97,137.14,,,,
2023-11-22,GOOGL,B,no_pullback,LONG,131.9358864192406,10.0,137.48,139.41,,,,
2023-11-24,GOOGL,B,window_expired,LONG,,11.0,,,,,,
2023-12-01,GOOGL,B,flip_armed,SHORT,137.99956566797235,,,,,,,
2023-12-04,GOOGL,B,no_pullback,SHORT,135.9051091011751,1.0,127.95,130.01,,,,
2023-12-05,GOOGL,B,pullback_gate_fail,SHORT,,2.0,,,True,False,44.474698331882784,-2.3812820881346326
2023-12-06,GOOGL,B,no_pullback,SHORT,135.9051091011751,3.0,129.89,131.82,,,,
2023-12-07,GOOGL,B,reflip_disarm,SHORT,,4.0,,,,,,
2023-12-07,GOOGL,B,flip_armed,LONG,128.24920796524333,,,,,,,
