trade_id,symbol,combo,direction,signal_bar,signal_close,atr_at_signal,entry_bar,entry_price,shares,stop_loss,risk_amount,equity_at_entry,exit_bar,exit_price,exit_reason,bars_held_at_exit,gross_pnl,commission,net_pnl,net_pnl_pct,won,period
19,MSFT,A,LONG,2023-11-07 15:45:00-05:00,360.52,0.7740932256257353,2023-11-08 09:45:00-05:00,362.46113999999994,3.3988,361.687,49.28,4926.75,2023-11-08 10:00:00-05:00,361.5062,SL,2,-3.2457,1.0,-4.2457,-0.000862,False,all
20,MSFT,A,LONG,2023-11-22 15:30:00-05:00,377.635,0.7940601838773628,2023-11-24 09:30:00-05:00,377.44863,3.2604,376.6546,49.23,4921.51,2023-11-24 09:30:00-05:00,376.4662,SL,1,-3.203,1.0,-4.203,-0.000854,False,all
21,MSFT,A,LONG,2023-11-27 15:45:00-05:00,378.645,0.566985769755121,2023-11-28 09:45:00-05:00,380.19,3.2335,379.623,49.17,4916.31,2023-11-28 10:30:00-05:00,381.7829,TP,4,5.1504,1.0,4.1504,0.000844,True,all
22,MSFT,A,LONG,2023-11-28 15:15:00-05:00,380.905,0.6773947324551667,2023-11-28 15:45:00-05:00,381.21050999999994,3.2269,380.5331,49.2,4919.46,2023-11-28 15:45:00-05:00,382.2788,EOD,1,3.4471,1.0,2.4471,0.000497,True,all
23,MSFT,A,SHORT,2023-12-07 10:15:00-05:00,369.735,1.12052081536718,2023-12-07 10:45:00-05:00,368.30575500000003,3.3409,369.4263,49.22,4920.9,2023-12-07 11:30:00-05:00,369.611,SL,4,-4.3607,1.0,-5.3607,-0.001089,False,all
24,MSFT,A,LONG,2023-12-08 09:45:00-05:00,370.385,0.8674329382812116,2023-12-08 10:15:00-05:00,372.5711925,3.2984,371.7038,49.16,4914.54,2023-12-08 10:30:00-05:00,371.5179,SL,2,-3.4741,1.0,-4.4741,-0.00091,False,all
25,MSFT,A,LONG,2023-12-19 15:00:00-05:00,371.86,0.593256568682688,2023-12-19 15:30:00-05:00,372.22602,3.2978,371.6328,49.1,4909.07,2023-12-19 15:45:00-05:00,373.0584,EOD,2,2.7449,1.0,1.7449,0.000355,True,all
26,MSFT,A,LONG,2023-12-22 14:15:00-05:00,373.53,0.5496676901347372,2023-12-22 14:45:00-05:00,374.49715499999996,3.2783,373.9475,49.11,4909.81,2023-12-22 15:30:00-05:00,373.9729,EMA21_TRAIL,4,-1.7186,1.0,-2.7186,-0.000554,False,all
27,MSFT,A,LONG,2024-01-22 09:30:00-05:00,396.3,0.994063413965167,2024-01-22 10:00:00-05:00,398.21900999999997,3.0807,397.2249,49.07,4906.1,2024-01-22 10:00:00-05:00,397.0263,SL,1,-3.6742,1.0,-4.6742,-0.000953,False,all
28,MSFT,A,LONG,2024-01-24 15:45:00-05:00,402.71,0.9307405857844457,2024-01-25 09:45:00-05:00,404.36208,3.0303,403.4313,49.01,4900.42,2024-01-25 10:30:00-05:00,406.3835,TP,4,6.1256,1.0,5.1256,0.001046,True,all
29,MSFT,A,LONG,2024-02-08 11:15:00-05:00,412.68,0.8685928466372878,2024-02-08 11:45:00-05:00,413.18649,2.9681,412.3179,49.06,4904.55,2024-02-08 12:30:00-05:00,412.8335,EMA21_TRAIL,4,-1.0478,1.0,-2.0478,-0.000418,False,all
30,MSFT,A,LONG,2024-03-13 09:45:00-04:00,412.5,1.2894376642018521,2024-03-13 10:15:00-04:00,413.64671999999996,2.963,412.3573,49.02,4901.5,2024-03-13 10:15:00-04:00,412.5836,EMA21_TRAIL,1,-3.15,1.0,-4.15,-0.000847,False,all
31,MSFT,A,LONG,2024-03-13 15:15:00-04:00,414.54,0.932599396588823,2024-03-13 15:45:00-04:00,415.757775,2.9448,414.8252,48.97,4896.35,2024-03-13 15:45:00-04:00,414.9724,EOD,1,-2.3128,1.0,-3.3128,-0.000677,False,all
32,MSFT,A,SHORT,2024-03-15 15:15:00-04:00,416.67,1.2193303512559672,2024-03-15 15:45:00-04:00,416.01189000000005,2.9404,417.2312,48.93,4892.04,2024-03-15 15:45:00-04:00,416.7283,EMA21_TRAIL,1,-2.1064,1.0,-3.1064,-0.000635,False,all
33,MSFT,A,LONG,2024-03-20 13:45:00-04:00,421.69,0.7869936633780159,2024-03-20 14:15:00-04:00,424.001895,2.8826,423.2149,48.89,4887.93,2024-03-20 15:45:00-04:00,424.9474,EOD,7,2.7256,1.0,1.7256,0.000353,True,all
34,MSFT,A,SHORT,2024-03-26 15:00:00-04:00,423.5,0.6070436741569225,2024-03-26 15:30:00-04:00,422.82348250000007,2.8911,423.4305,48.9,4888.66,2024-03-26 15:45:00-04:00,422.181,EOD,2,1.8575,1.0,0.8575,0.000175,True,all
35,MSFT,A,LONG,2024-04-01 15:15:00-04:00,422.99,0.7996502067911361,2024-04-01 15:45:00-04:00,423.8118,2.8842,423.0121,48.9,4888.51,2024-04-01 15:45:00-04:00,424.2878,EOD,1,1.3728,1.0,0.3728,7.6e-05,True,all
36,MSFT,A,LONG,2024-04-08 09:30:00-04:00,424.32,1.0917589583372012,2024-04-08 10:00:00-04:00,425.72275499999995,2.8709,424.631,48.89,4887.89,2024-04-08 11:30:00-04:00,424.4187,SL,7,-3.7439,1.0,-4.7439,-0.000971,False,all
37,MSFT,A,SHORT,2024-04-16 14:45:00-04:00,417.24,1.3047994893037804,2024-04-16 15:15:00-04:00,416.13183,2.9337,417.4366,48.83,4882.14,2024-04-16 15:15:00-04:00,417.2785,EMA21_TRAIL,1,-3.364,1.0,-4.364,-0.000894,False,all
38,MSFT,A,SHORT,2024-04-17 14:30:00-04:00,413.59,1.3835200259130414,2024-04-17 15:00:00-04:00,412.083855,2.9592,413.4674,48.78,4876.78,2024-04-17 15:45:00-04:00,411.9459,EOD,4,0.4083,1.0,-0.5917,-0.000121,False,all
39,MSFT,A,SHORT,2024-04-18 11:30:00-04:00,411.73,1.3190985063116225,2024-04-18 12:00:00-04:00,411.23428,2.9644,412.5534,48.76,4875.19,2024-04-18 12:45:00-04:00,408.9577,TP,4,6.7485,1.0,5.7485,0.001179,True,all
40,MSFT,A,SHORT,2024-04-22 09:30:00-04:00,401.12,1.4692047849752525,2024-04-22 10:00:00-04:00,399.71004500000004,3.0528,401.1792,48.81,4879.93,2024-04-22 10:00:00-04:00,401.3798,SL,1,-5.0975,1.0,-6.0975,-0.00125,False,all
41,MSFT,A,SHORT,2024-04-29 15:45:00-04:00,402.12,0.913064219048648,2024-04-30 09:45:00-04:00,399.889955,3.047,400.803,48.74,4872.84,2024-04-30 11:00:00-04:00,397.9509,TP,6,5.9084,1.0,4.9084,0.001007,True,all
42,MSFT,A,LONG,2024-05-21 15:45:00-04:00,429.13,0.801093221067019,2024-05-22 09:45:00-04:00,431.61569999999995,2.8253,430.8146,48.78,4876.75,2024-05-22 10:45:00-04:00,430.5992,SL,5,-2.8719,1.0,-3.8719,-0.000794,False,all
43,MSFT,A,LONG,2024-06-11 09:30:00-04:00,426.3,0.9284981592559751,2024-06-11 10:00:00-04:00,426.6782325,2.8551,425.7497,48.73,4871.87,2024-06-11 10:00:00-04:00,425.5369,SL,1,-3.2588,1.0,-4.2588,-0.000874,False,all
44,MSFT,A,LONG,2024-06-14 15:30:00-04:00,441.765,0.7023001573900342,2024-06-17 09:30:00-04:00,442.8062924999999,2.7482,442.104,48.68,4866.61,2024-06-17 09:30:00-04:00,441.8829,SL,1,-2.5375,1.0,-3.5375,-0.000727,False,all
45,MSFT,A,LONG,2024-06-27 11:30:00-04:00,452.98,0.983731929057286,2024-06-27 12:00:00-04:00,453.9018375,2.6785,452.9181,48.63,4862.08,2024-06-27 13:00:00-04:00,453.2233,EMA21_TRAIL,5,-1.8175,1.0,-2.8175,-0.000579,False,all
46,MSFT,A,SHORT,2024-07-01 10:30:00-04:00,451.57,1.589257714330322,2024-07-01 11:00:00-04:00,450.65456,2.6957,452.2438,48.59,4858.26,2024-07-01 11:00:00-04:00,452.0509,EMA21_TRAIL,1,-3.7641,1.0,-4.7641,-0.000981,False,all
47,MSFT,A,SHORT,2024-07-15 09:30:00-04:00,455.07,1.2042485174611992,2024-07-15 10:00:00-04:00,454.302735,2.6708,455.507,48.53,4852.5,2024-07-15 10:30:00-04:00,455.1425,EMA21_TRAIL,3,-2.2428,1.0,-3.2428,-0.000668,False,all
48,MSFT,A,SHORT,2024-07-15 15:45:00-04:00,453.875,1.1371041759040192,2024-07-16 09:45:00-04:00,451.604085,2.6845,452.7412,48.49,4848.25,2024-07-16 10:00:00-04:00,449.1189,TP,2,6.6714,1.0,5.6714,0.00117,True,all
49,MSFT,A,SHORT,2024-08-01 15:45:00-04:00,417.03,1.9786705670649107,2024-08-02 09:45:00-04:00,409.03538000000003,2.9667,411.0141,48.54,4852.92,2024-08-02 12:30:00-04:00,407.1335,TIME,12,5.6424,1.0,4.6424,0.000957,True,all
50,MSFT,A,SHORT,2024-08-02 15:15:00-04:00,407.62,1.8602295847597115,2024-08-02 15:45:00-04:00,407.2612675,2.9818,409.1215,48.58,4856.57,2024-08-02 15:45:00-04:00,408.7243,EMA21_TRAIL,1,-4.3624,1.0,-5.3624,-0.001104,False,all
51,MSFT,A,SHORT,2024-08-23 10:00:00-04:00,418.66,1.2165351628384702,2024-08-23 10:30:00-04:00,417.9759075,2.9016,419.1924,48.51,4850.2,2024-08-23 10:45:00-04:00,415.2682,TP,2,7.8568,1.0,6.8568,0.001414,True,all
52,MSFT,A,SHORT,2024-08-26 15:45:00-04:00,413.59,0.8628688340246782,2024-08-27 09:45:00-04:00,410.744525,2.9563,411.6074,48.57,4856.06,2024-08-27 09:45:00-04:00,411.8132,SL,1,-3.1593,1.0,-4.1593,-0.000857,False,all
53,MSFT,A,SHORT,2024-08-28 14:45:00-04:00,409.91,0.9585897891497616,2024-08-28 15:15:00-04:00,410.05487,2.9581,411.0135,48.52,4850.9,2024-08-28 15:15:00-04:00,410.8253,EMA21_TRAIL,1,-2.279,1.0,-3.279,-0.000676,False,all
54,MSFT,A,SHORT,2024-08-30 15:15:00-04:00,414.28,0.9527719274302517,2024-08-30 15:45:00-04:00,413.70304500000003,2.9294,414.6558,48.48,4846.62,2024-08-30 15:45:00-04:00,414.8631,SL,1,-3.3984,1.0,-4.3984,-0.000908,False,all
55,MSFT,A,SHORT,2024-09-05 15:45:00-04:00,408.215,1.1984186321177572,2024-09-06 09:45:00-04:00,409.55512,2.9558,410.7535,48.42,4841.22,2024-09-06 10:15:00-04:00,406.7675,TP,3,8.2395,1.0,7.2395,0.001495,True,all
56,MSFT,A,LONG,2024-09-16 10:45:00-04:00,429.655,1.2465760139397055,2024-09-16 11:15:00-04:00,431.24551499999995,2.8107,429.9989,48.48,4847.46,2024-09-16 11:30:00-04:00,429.7839,SL,2,-4.1081,1.0,-5.1081,-0.001054,False,all
57,MSFT,A,LONG,2024-09-18 14:30:00-04:00,432.73,1.4164778480457298,2024-09-18 15:00:00-04:00,433.2515175,2.7942,431.835,48.42,4841.36,2024-09-18 15:00:00-04:00,431.6191,SL,1,-4.5612,1.0,-5.5612,-0.001149,False,all
58,MSFT,A,SHORT,2024-09-26 14:15:00-04:00,430.575,0.8127996986924643,2024-09-26 14:45:00-04:00,429.66506000000004,2.8137,430.4779,48.36,4834.79,2024-09-26 15:00:00-04:00,430.6931,SL,2,-2.8926,1.0,-3.8926,-0.000805,False,all
59,MSFT,A,SHORT,2024-10-02 15:15:00-04:00,418.88,0.8607163855453591,2024-10-02 15:45:00-04:00,418.3057425,2.8872,419.1665,48.31,4829.9,2024-10-02 15:45:00-04:00,417.3886,EOD,1,2.648,1.0,1.648,0.000341,True,all
60,MSFT,A,SHORT,2024-10-03 15:45:00-04:00,416.42,0.9227608604374297,2024-10-04 09:45:00-04:00,417.56111500000003,2.8927,418.4839,48.32,4830.55,2024-10-04 09:45:00-04:00,418.6931,SL,1,-3.2746,1.0,-4.2746,-0.000885,False,all
61,MSFT,A,SHORT,2024-10-08 09:45:00-04:00,413.26,1.2324746181605917,2024-10-08 10:15:00-04:00,412.6185875,2.9242,413.8511,48.26,4825.27,2024-10-08 10:15:00-04:00,413.0764,EMA21_TRAIL,1,-1.3388,1.0,-2.3388,-0.000485,False,all
62,MSFT,A,SHORT,2024-10-29 09:45:00-04:00,427.795,0.8723633265495041,2024-10-29 10:15:00-04:00,427.52613,2.8203,428.3985,48.23,4821.94,2024-10-29 10:15:00-04:00,428.6127,SL,1,-3.0644,1.0,-4.0644,-0.000843,False,all
63,MSFT,A,SHORT,2024-11-12 09:30:00-05:00,419.45,1.0037685490821755,2024-11-12 10:00:00-05:00,418.740525,2.8764,419.7443,48.18,4816.87,2024-11-12 10:00:00-05:00,419.9542,SL,1,-3.4909,1.0,-4.4909,-0.000932,False,all
64,MSFT,A,SHORT,2024-11-12 10:30:00-05:00,419.72,1.1436752532886354,2024-11-12 11:00:00-05:00,418.800495,2.8727,419.9442,48.12,4811.38,2024-11-12 11:00:00-05:00,420.1541,SL,1,-3.8886,1.0,-4.8886,-0.001016,False,all
65,MSFT,A,LONG,2024-11-13 15:15:00-05:00,425.09,1.1849900446284574,2024-11-13 15:45:00-05:00,425.63271,2.8231,424.4477,48.06,4805.49,2024-11-13 15:45:00-05:00,424.2355,SL,1,-3.9445,1.0,-4.9445,-0.001029,False,all
66,MSFT,A,LONG,2024-11-14 09:45:00-05:00,425.36,1.3819890322947104,2024-11-14 10:15:00-05:00,426.383085,2.8147,425.0011,48.01,4799.55,2024-11-14 10:45:00-05:00,425.4772,EMA21_TRAIL,3,-2.5499,1.0,-3.5499,-0.00074,False,all
67,MSFT,A,LONG,2024-11-27 09:30:00-05:00,425.32,1.1115746892784482,2024-11-27 10:00:00-05:00,425.702745,2.8165,424.5912,47.96,4795.0,2024-11-27 10:00:00-05:00,424.3789,SL,1,-3.7287,1.0,-4.7287,-0.000986,False,all
68,MSFT,A,LONG,2024-12-03 09:30:00-05:00,429.29,0.9436831475762513,2024-12-03 10:00:00-05:00,431.77578,2.7736,430.8321,47.9,4789.27,2024-12-03 10:15:00-05:00,430.6167,SL,2,-3.2149,1.0,-4.2149,-0.00088,False,all
69,MSFT,A,LONG,2024-12-06 13:15:00-05:00,443.13,1.1295990158809779,2024-12-06 13:45:00-05:00,443.74175999999994,2.6959,442.6122,47.85,4784.05,2024-12-06 14:15:00-05:00,442.8135,EMA21_TRAIL,3,-2.5025,1.0,-3.5025,-0.000732,False,all
70,MSFT,A,LONG,2024-12-09 14:30:00-05:00,445.68,1.1098242420131903,2024-12-09 15:00:00-05:00,446.373075,2.6774,445.2633,47.81,4779.55,2024-12-09 15:30:00-05:00,445.3872,EMA21_TRAIL,3,-2.6396,1.0,-3.6396,-0.000762,False,all
71,MSFT,A,SHORT,2024-12-27 15:45:00-05:00,430.64,1.0540652183679098,2024-12-30 09:45:00-05:00,423.75801500000006,2.8176,424.8121,47.76,4774.91,2024-12-30 10:45:00-05:00,425.0245,SL,5,-3.5684,1.0,-4.5684,-0.000957,False,all
72,MSFT,A,LONG,2025-01-03 15:30:00-05:00,422.03,0.9617597958949181,2025-01-06 09:30:00-05:00,428.404095,2.7838,427.4423,47.7,4769.34,2025-01-06 09:30:00-05:00,427.2286,SL,1,-3.2723,1.0,-4.2723,-0.000896,False,all
73,MSFT,A,SHORT,2025-02-11 14:30:00-05:00,410.99,0.6309675582244313,2025-02-11 15:00:00-05:00,410.724535,2.9004,411.3555,47.65,4764.07,2025-02-11 15:00:00-05:00,411.5612,SL,1,-2.4266,1.0,-3.4266,-0.000719,False,all
74,MSFT,A,LONG,2025-03-06 09:30:00-05:00,396.76,2.2146938137531955,2025-03-06 10:00:00-05:00,397.3535775,2.9952,395.1389,47.61,4759.64,2025-03-06 11:30:00-05:00,398.0509,EMA21_TRAIL,7,2.0886,1.0,1.0886,0.000229,True,all
75,MSFT,A,SHORT,2025-03-18 15:45:00-04:00,383.55,1.0064083829637132,2025-03-19 09:45:00-04:00,384.55762500000003,3.0949,385.564,47.61,4759.73,2025-03-19 09:45:00-04:00,385.7568,SL,1,-3.7114,1.0,-4.7114,-0.00099,False,all
76,MSFT,A,LONG,2025-03-19 14:15:00-04:00,385.585,0.9992167028097921,2025-03-19 14:45:00-04:00,387.70375499999994,3.0661,386.7045,47.55,4754.02,2025-03-19 15:45:00-04:00,387.6761,EOD,5,-0.0849,1.0,-1.0849,-0.000228,False,all
77,MSFT,A,LONG,2025-03-20 11:45:00-04:00,387.655,1.4587220230993907,2025-03-20 12:15:00-04:00,388.2590325,3.0604,386.8003,47.53,4751.94,2025-03-20 12:15:00-04:00,386.6069,SL,1,-5.0562,1.0,-6.0562,-0.001274,False,all
78,MSFT,A,SHORT,2025-03-27 10:15:00-04:00,390.71,1.109221732436131,2025-03-27 10:45:00-04:00,390.1398325,3.0411,391.2491,47.46,4744.88,2025-03-27 10:45:00-04:00,390.8553,EMA21_TRAIL,1,-2.1759,1.0,-3.1759,-0.000669,False,all
79,MSFT,A,LONG,2025-04-14 15:45:00-04:00,388.05,1.5815197227935185,2025-04-15 09:45:00-04:00,391.185495,3.0303,389.604,47.42,4740.7,2025-04-15 10:00:00-04:00,389.4092,SL,2,-5.3829,1.0,-6.3829,-0.001346,False,all
80,MSFT,A,LONG,2025-05-01 15:45:00-04:00,425.22,2.2700322569748153,2025-05-02 09:45:00-04:00,434.086935,2.7266,431.8169,47.34,4733.32,2025-05-02 12:30:00-04:00,437.0314,TIME,12,8.0283,1.0,7.0283,0.001485,True,all
81,MSFT,A,LONG,2025-05-02 15:00:00-04:00,435.15,1.575310498755454,2025-05-02 15:30:00-04:00,435.8678249999999,2.7189,434.2925,47.4,4739.35,2025-05-02 15:45:00-04:00,435.0024,EMA21_TRAIL,2,-2.353,1.0,-3.353,-0.000707,False,all
82,MSFT,A,LONG,2025-05-14 15:15:00-04:00,451.33,0.8706709061569202,2025-05-14 15:45:00-04:00,452.015895,2.6194,451.1452,47.36,4735.0,2025-05-14 15:45:00-04:00,452.6286,EOD,1,1.6048,1.0,0.6048,0.000128,True,all
83,MSFT,A,LONG,2025-05-19 15:30:00-04:00,457.26,0.8908488466831265,2025-05-20 09:30:00-04:00,455.70774,2.5979,454.8169,47.36,4734.6,2025-05-20 09:30:00-04:00,455.3722,EMA21_TRAIL,1,-0.8717,1.0,-1.8717,-0.000395,False,all
84,MSFT,A,SHORT,2025-05-23 15:00:00-04:00,452.505,1.0184763951498352,2025-05-23 15:30:00-04:00,451.26925250000005,2.6219,452.2877,47.33,4731.73,2025-05-23 15:30:00-04:00,452.5139,SL,1,-3.2633,1.0,-4.2633,-0.000901,False,all
85,MSFT,A,LONG,2025-06-03 10:30:00-04:00,461.33,0.9696656499409313,2025-06-03 11:00:00-04:00,462.47112,2.5555,461.5015,47.27,4726.47,2025-06-03 13:45:00-04:00,462.1888,TIME,12,-0.7215,1.0,-1.7215,-0.000364,False,all
86,MSFT,A,LONG,2025-06-05 15:15:00-04:00,467.4,0.9613783962596608,2025-06-05 15:45:00-04:00,468.68422499999997,2.5202,467.7228,47.25,4723.75,2025-06-05 15:45:00-04:00,467.489,SL,1,-3.0123,1.0,-4.0123,-0.000849,False,all
87,MSFT,A,LONG,2025-06-13 09:30:00-04:00,478.025,1.0184860936940987,2025-06-13 10:00:00-04:00,479.129445,2.4627,478.111,47.2,4718.73,2025-06-13 10:00:00-04:00,477.8719,SL,1,-3.0969,1.0,-4.0969,-0.000868,False,all
88,MSFT,A,LONG,2025-06-18 14:45:00-04:00,478.53,0.9886428820651697,2025-06-18 15:15:00-04:00,480.029895,2.4554,479.0413,47.15,4713.64,2025-06-18 15:15:00-04:00,478.8017,SL,1,-3.0156,1.0,-4.0156,-0.000852,False,all
89,MSFT,A,LONG,2025-06-20 10:15:00-04:00,479.53,1.4598496772282181,2025-06-20 10:45:00-04:00,480.50012999999996,2.4504,479.0403,47.1,4708.62,2025-06-20 11:00:00-04:00,478.8008,SL,2,-4.1641,1.0,-5.1641,-0.001097,False,all
90,MSFT,A,LONG,2025-06-24 15:30:00-04:00,489.945,0.879107633494622,2025-06-25 09:30:00-04:00,492.07591499999995,2.3896,491.1968,47.03,4702.46,2025-06-25 12:15:00-04:00,491.2842,EMA21_TRAIL,12,-1.8918,1.0,-2.8918,-0.000615,False,all
91,MSFT,A,LONG,2025-06-30 15:45:00-04:00,497.45,0.9744862485058566,2025-07-01 09:45:00-04:00,497.42859,2.3619,496.4541,47.0,4698.56,2025-07-01 09:45:00-04:00,497.2263,EMA21_TRAIL,1,-0.4779,1.0,-1.4779,-0.000315,False,all
92,MSFT,A,LONG,2025-07-11 14:45:00-04:00,503.14,0.8022033744551701,2025-07-11 15:15:00-04:00,503.71172999999993,2.3312,502.9095,46.97,4696.09,2025-07-11 15:45:00-04:00,503.0683,EMA21_TRAIL,3,-1.4999,1.0,-2.4999,-0.000532,False,all
93,MSFT,A,LONG,2025-07-15 15:15:00-04:00,506.56,0.7465796174309106,2025-07-15 15:45:00-04:00,507.18346499999996,2.3136,506.4369,46.94,4692.59,2025-07-15 15:45:00-04:00,506.1837,SL,1,-2.3131,1.0,-3.3131,-0.000706,False,all
94,MSFT,A,LONG,2025-07-25 15:45:00-04:00,513.82,0.9241559445213771,2025-07-28 09:45:00-04:00,514.35705,2.2792,513.4329,46.89,4688.27,2025-07-28 09:45:00-04:00,514.4027,EMA21_TRAIL,1,0.104,1.0,-0.896,-0.000191,False,all
95,MSFT,A,LONG,2025-07-31 15:15:00-04:00,532.3,2.1877209762319407,2025-07-31 15:45:00-04:00,534.8923125,2.1908,532.7046,46.87,4686.38,2025-07-31 15:45:00-04:00,532.4382,SL,1,-5.3764,1.0,-6.3764,-0.001361,False,all
96,MSFT,A,LONG,2025-08-04 15:30:00-04:00,534.39,1.1994830382050978,2025-08-05 09:30:00-04:00,537.0734024999999,2.1785,535.8739,46.8,4679.0,2025-08-05 09:30:00-04:00,535.606,SL,1,-3.1967,1.0,-4.1967,-0.000897,False,all
97,MSFT,A,SHORT,2025-08-08 09:30:00-04:00,523.37,1.3035462547661014,2025-08-08 10:00:00-04:00,522.9284050000001,2.2349,524.232,46.75,4673.8,2025-08-08 10:00:00-04:00,523.0964,EMA21_TRAIL,1,-0.3755,1.0,-1.3755,-0.000294,False,all
98,MSFT,A,SHORT,2025-08-14 10:30:00-04:00,524.81,1.3542532213974696,2025-08-14 11:00:00-04:00,524.0478449999999,2.229,525.4021,46.72,4671.43,2025-08-14 11:00:00-04:00,524.7622,EMA21_TRAIL,1,-1.5924,1.0,-2.5924,-0.000555,False,all
99,MSFT,A,SHORT,2025-08-18 15:45:00-04:00,517.13,0.9570438275674218,2025-08-19 09:45:00-04:00,512.753495,2.2764,513.7105,46.69,4667.84,2025-08-19 09:45:00-04:00,513.9674,SL,1,-2.7633,1.0,-3.7633,-0.000806,False,all
100,MSFT,A,SHORT,2025-08-22 09:30:00-04:00,506.09,1.2037695649080582,2025-08-22 10:00:00-04:00,503.86794000000003,2.3141,505.0717,46.64,4663.07,2025-08-22 10:00:00-04:00,505.3242,SL,1,-3.3701,1.0,-4.3701,-0.000937,False,all
101,MSFT,A,SHORT,2025-09-09 14:45:00-04:00,499.0,0.8522539079969664,2025-09-09 15:15:00-04:00,498.0558475,2.3384,498.9081,46.59,4657.7,2025-09-09 15:45:00-04:00,498.6792,EOD,3,-1.4577,1.0,-2.4577,-0.000528,False,all
102,MSFT,A,LONG,2025-09-12 15:45:00-04:00,509.95,1.041844068543928,2025-09-15 09:45:00-04:00,510.45509999999996,2.2799,509.4133,46.55,4654.25,2025-09-15 11:00:00-04:00,512.9858,TP,6,5.7699,1.0,4.7699,0.001025,True,all
103,MSFT,A,LONG,2025-09-16 09:45:00-04:00,511.2,1.2873601712030567,2025-09-16 10:15:00-04:00,513.1714575,2.2697,511.8841,46.59,4658.02,2025-09-16 10:30:00-04:00,512.4736,EMA21_TRAIL,2,-1.5839,1.0,-2.5839,-0.000555,False,all
104,MSFT,A,SHORT,2025-09-18 15:00:00-04:00,509.29,0.9166295992226547,2025-09-18 15:30:00-04:00,508.515615,2.2887,509.4322,46.55,4654.43,2025-09-18 15:45:00-04:00,508.7242,EOD,2,-0.4775,1.0,-1.4775,-0.000317,False,all
105,MSFT,A,LONG,2025-09-22 15:30:00-04:00,514.04,1.016496629168262,2025-09-23 09:30:00-04:00,514.246995,2.262,513.2305,46.53,4651.95,2025-09-23 09:30:00-04:00,512.9739,SL,1,-2.8798,1.0,-3.8798,-0.000834,False,all
106,MSFT,A,SHORT,2025-10-09 15:15:00-04:00,521.51,1.1100274176074492,2025-10-09 15:45:00-04:00,520.47963,2.2326,521.5897,46.48,4647.07,2025-10-09 15:45:00-04:00,521.8505,SL,1,-3.0605,1.0,-4.0605,-0.000874,False,all
107,MSFT,A,LONG,2025-10-15 11:30:00-04:00,514.595,1.2843888258174903,2025-10-15 12:00:00-04:00,515.0223824999999,2.2538,513.738,46.43,4642.01,2025-10-15 12:15:00-04:00,514.0329,EMA21_TRAIL,2,-2.2302,1.0,-3.2302,-0.000696,False,all
108,MSFT,A,SHORT,2025-10-16 15:45:00-04:00,511.525,1.4468767644282083,2025-10-17 09:45:00-04:00,507.3112175,2.286,508.7581,46.39,4637.78,2025-10-17 09:45:00-04:00,509.0125,SL,1,-3.889,1.0,-4.889,-0.001054,False,all
109,MSFT,A,SHORT,2025-10-17 10:00:00-04:00,512.12,1.909286899216021,2025-10-17 10:30:00-04:00,511.02935750000006,2.2665,512.9386,46.33,4631.89,2025-10-17 11:45:00-04:00,511.3956,EMA21_TRAIL,6,-0.83,1.0,-1.83,-0.000395,False,all
110,MSFT,A,SHORT,2025-11-05 10:15:00-05:00,514.22,1.480416059731977,2025-11-05 10:45:00-05:00,512.1388025,2.2602,513.6192,46.3,4629.06,2025-11-05 11:30:00-05:00,509.2903,TP,4,6.4382,1.0,5.4382,0.001175,True,all
111,MSFT,A,SHORT,2025-11-07 14:30:00-05:00,497.26,1.3006193126665269,2025-11-07 15:00:00-05:00,495.68203500000004,2.3374,496.9827,46.35,4633.5,2025-11-07 15:00:00-05:00,496.9684,EMA21_TRAIL,1,-3.0067,1.0,-4.0067,-0.000865,False,all
112,MSFT,A,LONG,2025-11-12 10:00:00-05:00,505.85,1.0955262193337902,2025-11-12 10:30:00-05:00,505.93284,2.2876,504.8373,46.29,4628.5,2025-11-12 10:30:00-05:00,504.5849,SL,1,-3.0836,1.0,-4.0836,-0.000882,False,all
113,MSFT,A,SHORT,2025-11-18 14:45:00-05:00,494.6,2.0309246078571395,2025-11-18 15:15:00-05:00,493.92291500000005,2.3407,495.9538,46.24,4623.41,2025-11-18 15:15:00-05:00,495.5076,EMA21_TRAIL,1,-3.7093,1.0,-4.7093,-0.001019,False,all
114,MSFT,A,LONG,2025-11-26 15:45:00-05:00,485.33,1.3075647930271952,2025-11-28 09:45:00-05:00,489.054405,2.361,487.7468,46.19,4617.7,2025-11-28 11:00:00-05:00,491.7046,TP,6,6.2571,1.0,5.2571,0.001138,True,all
115,MSFT,A,SHORT,2025-12-15 15:30:00-05:00,475.15,1.0537359546906364,2025-12-16 09:30:00-05:00,471.70403000000005,2.4501,472.7578,46.23,4621.96,2025-12-16 09:30:00-05:00,472.9941,SL,1,-3.161,1.0,-4.161,-0.0009,False,all
116,MSFT,A,SHORT,2025-12-16 09:45:00-05:00,474.84,1.4303308645974222,2025-12-16 10:15:00-05:00,474.192785,2.4346,475.6231,46.18,4616.8,2025-12-16 10:45:00-05:00,474.9524,EMA21_TRAIL,3,-1.8492,1.0,-2.8492,-0.000617,False,all
117,MSFT,A,LONG,2025-12-17 11:45:00-05:00,476.045,1.3757568114559304,2025-12-17 12:15:00-05:00,476.97837,2.4183,475.6026,46.14,4612.95,2025-12-17 14:30:00-05:00,479.0897,TP,10,5.1058,1.0,4.1058,0.00089,True,all
